operation;value;success;time_ns;operations
insert;3141;true;1900;2134
insert;53794;true;1700;936
insert;63538;true;1100;1354
insert;46342;true;2000;846
insert;87438;true;3100;2481
insert;48441;true;1300;478
insert;13009;true;5300;3671
insert;1039;true;1400;1856
insert;80534;true;6300;3839
insert;71803;true;3400;2538
insert;5162;true;2400;2475
insert;61137;true;18300;870
insert;31941;true;1400;66
insert;97889;true;7000;4062
insert;76893;true;5500;3369
insert;60535;true;1700;779
insert;95276;true;5800;3691
insert;81013;true;1000;1524
insert;94382;true;5100;3539
insert;10435;true;4700;3262
insert;72288;true;3700;2620
insert;22407;true;1200;186
insert;41826;true;1500;382
insert;65425;true;1700;1611
insert;78649;true;5700;3610
insert;21390;true;8300;4903
insert;84755;true;2100;2100
insert;47821;true;1000;411
insert;83847;true;1700;1943
insert;41337;true;1100;287
insert;70509;true;2400;2377
insert;37919;true;1100;79
insert;1748;true;1400;1948
insert;81079;true;1000;1536
insert;60638;true;1800;800
insert;6503;true;3000;2683
insert;45175;true;1800;683
insert;35855;true;1300;118
insert;54321;true;2000;1003
insert;74464;true;4600;2970
insert;70565;true;3600;2381
insert;5277;true;2300;2502
insert;19338;true;6600;4613
insert;59841;true;1200;675
insert;75015;true;4800;3088
insert;59555;true;1200;626
insert;10659;true;4200;3312
insert;30413;true;1100;74
insert;4240;true;2400;2339
insert;49529;true;2100;670
insert;48746;true;1400;547
insert;80677;true;7000;3887
insert;30994;true;1000;105
insert;3972;true;2200;2298
insert;34563;true;900;50
insert;43103;true;1000;408
insert;93788;true;5600;3455
insert;22056;true;900;125
insert;40103;true;1000;160
insert;86716;true;2400;2394
insert;20337;true;7000;4767
insert;44567;true;1400;603
insert;38866;true;1000;122
insert;86675;true;2600;2385
insert;80125;true;5500;3816
insert;96859;true;5100;3940
insert;4739;true;2400;2430
insert;26356;true;10000;157
insert;68234;true;2700;2055
insert;2330;true;1800;2043
insert;55692;true;2900;1224
insert;75771;true;5500;3220
insert;95509;true;5200;3757
insert;16277;true;5900;4162
insert;19584;true;6800;4663
insert;48718;true;1400;540
insert;45674;true;2000;766
insert;42070;true;1500;428
insert;4598;true;2400;2406
insert;9638;true;3900;3191
insert;283;true;1100;1738
insert;79788;true;5900;3769
insert;11952;true;5100;3555
insert;93887;true;5200;3488
insert;52738;true;1500;791
insert;24368;true;4200;103
insert;62782;true;2500;1141
insert;44252;true;3200;565
insert;49758;true;1700;711
insert;4445;true;2200;2394
insert;84023;true;1900;1989
insert;23099;true;1200;304
insert;32893;true;1000;40
insert;75840;true;4400;3228
insert;25668;true;1200;153
insert;26841;true;1000;149
insert;11532;true;4600;3487
insert;36256;true;1100;117
insert;23717;true;1100;45
insert;86919;true;2500;2432
insert;16289;true;5700;4184
insert;2211;true;1700;2043
insert;3784;true;2000;2286
insert;99287;true;6700;4307
insert;13190;true;4800;3761
insert;7632;true;3500;2896
insert;83246;true;1900;1872
insert;95441;true;6100;3755
insert;39495;true;1200;106
insert;52331;true;1300;726
insert;96615;true;5800;3932
insert;45686;true;1900;776
insert;90743;true;4100;3017
insert;26160;true;1300;118
insert;9780;true;4100;3235
insert;13886;true;5600;3856
insert;34523;true;8200;68
insert;83498;true;2000;1916
insert;48339;true;1200;474
insert;7120;true;3500;2805
insert;66975;true;2400;1869
insert;96752;true;5500;3953
insert;65682;true;1500;1662
insert;21656;true;7600;5028
insert;70282;true;3000;2371
insert;92805;true;4400;3318
insert;6543;true;3000;2733
insert;61088;true;2000;876
insert;703;true;1300;1822
insert;66398;true;1700;1788
insert;12962;true;4700;3745
insert;49562;true;1800;685
insert;79836;true;6400;3795
insert;42275;true;1800;445
insert;87851;true;3300;2589
insert;40265;true;1200;185
insert;54146;true;1900;989
insert;86774;true;2800;2430
insert;19298;true;7000;4682
insert;82665;true;1600;1785
insert;75355;true;4400;3156
insert;84192;true;2000;2040
insert;9952;true;4400;3261
insert;94397;true;5600;3601
insert;66367;true;2000;1777
insert;17781;true;6400;4454
insert;40792;true;1100;226
insert;44653;true;1500;619
insert;92828;true;4600;3336
insert;35571;true;7200;121
insert;58531;true;1300;513
insert;51437;true;900;584
insert;90217;true;3800;2965
insert;20285;true;7500;4833
insert;81278;true;1100;1592
insert;52918;true;1200;827
insert;35079;true;1000;62
insert;89174;true;3000;2819
insert;2003;true;1500;2036
insert;57076;true;3200;1452
insert;45744;true;1900;794
insert;81883;true;1500;1684
insert;22809;true;1400;255
insert;70575;true;3600;2410
insert;83863;true;2000;1985
insert;7541;true;3800;2899
insert;68910;true;2500;2171
insert;69498;true;2700;2268
insert;59560;true;1200;634
insert;2438;true;1500;2094
insert;10262;true;3800;3325
insert;94833;true;5300;3706
insert;32751;true;9800;73
insert;12302;true;5000;3666
insert;33262;true;1200;93
insert;49508;true;1800;676
insert;56502;true;2800;1349
insert;94561;true;6000;3651
insert;96845;true;6500;4010
insert;74825;true;5300;3087
insert;51835;true;1100;652
insert;9754;true;4700;3261
insert;42041;true;1800;427
insert;47751;true;1300;409
insert;20532;true;8000;4894
insert;66174;true;1900;1744
insert;88593;true;4000;2729
insert;66792;true;2300;1865
insert;7294;true;3800;2859
insert;24866;true;1200;98
insert;80761;true;1000;1522
insert;51985;true;1100;677
insert;54789;true;1700;1112
insert;56171;true;2400;1305
insert;42115;true;1500;442
insert;59328;true;1200;613
insert;64563;true;1200;1512
insert;62549;true;2400;1112
insert;5048;true;2200;2534
insert;86687;true;2600;2437
insert;40866;true;1000;245
insert;83867;true;1800;1998
insert;43157;true;1100;429
insert;58509;true;1000;511
insert;49645;true;1800;712
insert;8708;true;3400;3115
insert;10607;true;4000;3398
insert;20170;true;7900;4841
insert;42747;true;1100;370
insert;51531;true;1000;608
insert;87857;true;3000;2627
insert;19934;true;7500;4814
insert;13731;true;5600;3881
insert;59861;true;1700;698
insert;14694;true;5600;4032
insert;21408;true;8500;5053
insert;87956;true;3400;2638
insert;69398;true;3300;2263
insert;66608;true;2200;1846
insert;50573;true;2300;857
insert;46940;true;2400;943
insert;27974;true;1300;236
insert;56047;true;2500;1291
insert;99704;true;7800;4459
insert;46868;true;2200;934
insert;85819;true;2700;2316
insert;46586;true;2100;911
insert;97361;true;6200;4103
insert;21642;true;8600;5096
insert;27160;true;1300;139
insert;10329;true;4700;3353
insert;22290;true;1100;172
insert;67038;true;2300;1903
insert;10288;true;4600;3352
insert;83324;true;1800;1926
insert;31071;true;1000;110
insert;64156;true;1200;1474
insert;24956;true;900;106
insert;56977;true;3100;1450
insert;90388;true;3900;3031
insert;30739;true;1400;61
insert;94184;true;5300;3612
insert;10586;true;4300;3411
insert;70230;true;3200;2403
insert;53440;true;1700;915
insert;63527;true;1200;1390
insert;57258;true;2900;1514
insert;17430;true;6900;4454
insert;72683;true;4100;2771
insert;77059;true;5300;3482
insert;53829;true;1500;973
insert;13808;true;4700;3901
insert;19541;true;6700;4776
insert;40641;true;1000;216
insert;50985;true;5800;910
insert;910;true;1400;1895
insert;18722;true;7000;4660
insert;5572;true;2700;2621
insert;52304;true;1500;748
insert;40159;true;1300;172
insert;67009;true;2200;1913
insert;60247;true;1800;757
insert;10351;true;4400;3376
insert;2784;true;1900;2169
insert;94240;true;5100;3625
insert;11324;true;4000;3546
insert;78848;true;6500;3726
insert;28207;true;1300;287
insert;71585;true;3200;2579
insert;35524;true;1000;83
insert;69780;true;2400;2342
insert;75807;true;4100;3299
insert;67437;true;2200;1986
insert;34853;true;5900;83
insert;4178;true;1900;2413
insert;65929;true;1600;1737
insert;89256;true;3200;2864
insert;58039;true;800;440
insert;21513;true;10300;5110
insert;7382;true;2900;2917
insert;18887;true;6600;4704
insert;15370;true;5300;4157
insert;53717;true;1600;961
insert;84707;true;2400;2169
insert;81215;true;1100;1606
insert;52244;true;1200;734
insert;91458;true;4400;3173
insert;79376;true;6000;3812
insert;49648;true;1900;717
insert;70669;true;3300;2479
insert;72351;true;3400;2730
insert;75940;true;4900;3335
insert;16523;true;6500;4338
insert;87431;true;3600;2582
insert;54607;true;2200;1099
insert;31066;true;900;114
insert;75989;true;5400;3352
insert;33145;true;1000;70
insert;71573;true;3900;2597
insert;31813;true;1300;204
insert;44841;true;1700;654
insert;7863;true;3700;3003
insert;81957;true;1400;1723
insert;58998;true;1200;587
insert;11607;true;4900;3608
insert;70754;true;3200;2492
insert;30331;true;900;87
insert;97903;true;7100;4230
insert;12362;true;4800;3743
insert;37461;true;5200;89
insert;69410;true;2700;2303
insert;83650;true;1800;1991
insert;67186;true;2000;1952
insert;39680;true;1000;99
insert;86323;true;2700;2410
insert;45025;true;1800;681
insert;75350;true;5000;3239
insert;7878;true;3600;3014
insert;25056;true;900;107
insert;28389;true;1400;332
insert;44746;true;1500;644
insert;77414;true;5700;3572
insert;8342;true;3700;3087
insert;63193;true;2800;1225
insert;81675;true;1300;1699
insert;68230;true;2500;2127
insert;10145;true;4100;3362
insert;77847;true;5500;3656
insert;4480;true;2500;2471
insert;33255;true;1100;97
insert;88471;true;3700;2766
insert;17838;true;7200;4570
insert;17445;true;6900;4515
insert;57390;true;3500;1570
insert;88662;true;3500;2801
insert;79180;true;6600;3825
insert;82172;true;1600;1768
insert;91514;true;4700;3213
insert;19124;true;7300;4780
insert;26007;true;1800;168
insert;45111;true;1300;703
insert;64020;true;1000;1486
insert;15591;true;6000;4217
insert;90819;true;6200;3130
insert;53487;true;1700;933
insert;65150;true;1300;1631
insert;30869;true;1000;93
insert;36832;true;1400;77
insert;91545;true;4600;3221
insert;26871;true;1200;160
insert;20068;true;8400;4936
insert;14004;true;6000;4005
insert;45386;true;1900;752
insert;75585;true;4900;3294
insert;78551;true;6400;3749
insert;77270;true;5800;3570
insert;22900;true;1500;279
insert;47134;true;900;336
insert;67978;true;2500;2099
insert;72669;true;3800;2826
insert;411;true;1200;1822
insert;95930;true;6700;3972
insert;87252;true;3500;2577
insert;84701;true;2400;2194
insert;35953;true;1000;76
insert;37874;true;10000;103
insert;38195;true;4000;124
insert;10078;true;4300;3365
insert;11911;true;5300;3694
insert;7118;true;3400;2887
insert;72051;true;3400;2713
insert;95196;true;6100;3857
insert;22182;true;1100;166
insert;87571;true;3400;2630
insert;94641;true;5300;3755
insert;31506;true;1400;159
insert;35923;true;900;73
insert;1279;true;1500;1988
insert;72175;true;3700;2740
insert;20095;true;8200;4957
insert;37399;true;1000;58
insert;88411;true;3500;2776
insert;40583;true;1000;211
insert;35569;true;1000;83
insert;26853;true;1000;153
insert;67966;true;2500;2103
insert;57773;true;3500;1630
insert;74311;true;4900;3076
insert;19727;true;7600;4892
insert;36451;true;900;154
insert;72301;true;3800;2767
insert;56310;true;2600;1363
insert;55836;true;2300;1292
insert;65498;true;4700;1694
insert;86458;true;3100;2459
insert;40716;true;1000;226
insert;63327;true;1000;1401
insert;77582;true;6200;3650
insert;84312;true;2300;2140
insert;74886;true;4900;3215
insert;38804;true;1200;117
insert;44166;true;1400;565
insert;1709;true;1700;2041
insert;74749;true;4800;3196
insert;62618;true;2700;1145
insert;4423;true;2600;2486
insert;29584;true;1200;52
insert;84434;true;2200;2157
insert;41333;true;1200;307
insert;6240;true;3200;2777
insert;93933;true;5600;3652
insert;79826;true;6500;3959
insert;81698;true;1400;1723
insert;53875;true;1700;999
insert;82036;true;1500;1768
insert;92930;true;5300;3481
insert;61895;true;2200;1034
insert;73497;true;4200;2938
insert;35052;true;8000;93
insert;98422;true;7100;4376
insert;62513;true;2100;1125
insert;76845;true;5000;3565
insert;6674;true;3100;2844
insert;77268;true;4900;3612
insert;47870;true;1300;433
insert;7861;true;3300;3043
insert;62238;true;2100;1086
insert;15938;true;6400;4292
insert;87220;true;3100;2597
insert;91420;true;4300;3238
insert;89973;true;3600;3051
insert;86270;true;2600;2440
insert;48125;true;1100;466
insert;45317;true;1900;744
insert;60965;true;1900;885
insert;93537;true;4900;3595
insert;53971;true;2100;1020
insert;85466;true;2500;2340
insert;53344;true;1600;921
insert;22635;true;1500;235
insert;72390;true;3900;2809
insert;99941;true;7400;4633
insert;41283;true;1100;306
insert;89470;true;4100;2978
insert;76576;true;5700;3524
insert;72356;true;4000;2799
insert;77967;true;5700;3742
insert;88076;true;3200;2747
insert;51056;true;2400;925
insert;71008;true;3200;2579
insert;47623;true;900;402
insert;76309;true;4200;3490
insert;81363;true;1000;1674
insert;31862;true;1200;216
insert;34773;true;7000;76
insert;54622;true;2300;1120
insert;32817;true;900;34
insert;45457;true;1600;767
insert;31587;true;1000;181
insert;80985;true;1000;1613
insert;86151;true;2500;2438
insert;75050;true;3900;3267
insert;61511;true;2000;984
insert;51445;true;1000;613
insert;72416;true;3900;2824
insert;40571;true;1000;215
insert;85502;true;2800;2363
insert;79786;true;6900;3985
insert;65166;true;1500;1664
insert;21700;true;10700;5245
insert;16234;true;6600;4360
insert;39821;true;1800;116
insert;37780;true;900;74
insert;8356;true;3800;3135
insert;97600;true;7200;4294
insert;18037;true;6800;4664
insert;9598;true;4100;3335
insert;38568;true;1500;102
insert;56226;true;2800;1368
insert;59162;true;1300;619
insert;56439;true;2700;1409
insert;26528;true;1400;143
insert;24882;true;1000;102
insert;7924;true;3700;3068
insert;67268;true;2300;2011
insert;22359;true;1200;190
insert;65139;true;1700;1662
insert;92201;true;4800;3391
insert;67471;true;2400;2063
insert;12967;true;7800;3901
insert;7902;true;3100;3066
insert;41456;true;1200;338
insert;51508;true;1100;630
insert;49728;true;1900;739
insert;67107;true;2000;1996
insert;95850;true;24700;4042
insert;89452;true;4200;2997
insert;99501;true;8300;4580
insert;56724;true;3300;1461
insert;95325;true;5700;3959
insert;5326;true;3000;2649
insert;46748;true;8200;952
insert;87741;true;9500;2720
insert;52786;true;3000;852
insert;85758;true;3000;2401
insert;83771;true;1800;2066
insert;80173;true;15800;4071
insert;18546;true;18500;4764
insert;33875;true;2000;113
insert;18663;true;6400;4771
insert;71344;true;3700;2634
insert;17569;true;6000;4598
insert;42027;true;2500;453
insert;5406;true;3000;2667
insert;90973;true;7400;3237
insert;87307;true;3100;2656
insert;63917;true;1100;1509
insert;68581;true;2400;2244
insert;28908;true;1800;83
insert;590;true;1300;1870
insert;49733;true;3300;744
insert;4322;true;2500;2487
insert;98544;true;10100;4465
insert;10516;true;4500;3510
insert;90655;true;4100;3206
insert;70997;true;3200;2607
insert;77638;true;6500;3736
insert;85363;true;3000;2355
insert;3728;true;2300;2391
insert;43550;true;1700;499
insert;38861;true;1200;129
insert;20561;true;10200;5108
insert;42107;true;1800;470
insert;43915;true;1400;546
insert;42781;true;1000;389
insert;51683;true;1300;671
insert;40235;true;1400;189
insert;1293;true;1600;2019
insert;69665;true;3200;2421
insert;59594;true;2500;668
insert;35609;true;2400;91
insert;83776;true;2100;2074
insert;17220;true;7100;4564
insert;61056;true;2500;905
insert;87256;true;3800;2657
insert;23615;true;1200;37
insert;54535;true;3100;1124
insert;54003;true;1900;1045
insert;98529;true;9400;4476
insert;21209;true;9500;5221
insert;81818;true;1400;1773
insert;70375;true;3700;2538
insert;39538;true;1100;117
insert;27906;true;1600;225
insert;74271;true;4600;3143
insert;85786;true;2200;2424
insert;58472;true;1200;522
insert;36310;true;2300;131
insert;44722;true;2100;662
insert;43552;true;1300;509
insert;75741;true;5300;3430
insert;31854;true;2000;218
insert;42114;true;1500;473
insert;26391;true;1600;115
insert;58233;true;900;483
insert;63119;true;4100;1252
insert;90602;true;5000;3217
insert;54187;true;2100;1076
insert;26729;true;20200;203
insert;50386;true;3200;843
insert;56958;true;4800;1519
insert;82682;true;1700;1904
insert;58333;true;1100;499
insert;53702;true;1800;998
insert;72202;true;4100;2813
insert;42743;true;1000;388
insert;91688;true;5100;3361
insert;50120;true;2200;792
insert;84500;true;2800;2220
insert;66001;true;1700;1826
insert;77069;true;5700;3663
insert;38044;true;13500;121
insert;23438;true;1200;77
insert;84746;true;2500;2273
insert;60475;true;2100;828
insert;30394;true;1400;71
insert;5372;true;4400;2678
insert;55737;true;2600;1329
insert;49442;true;1700;693
insert;96769;true;7400;4224
insert;80247;true;7800;4114
insert;65933;true;2000;1819
insert;45779;true;2900;853
insert;6802;true;3700;2905
insert;91188;true;4900;3293
insert;32034;true;1300;71
insert;19838;true;10400;4996
insert;48836;true;1400;592
insert;94814;true;6000;3928
insert;20936;true;10600;5193
insert;97917;true;7700;4419
insert;49723;true;1700;749
insert;82088;true;1600;1828
insert;25318;true;1300;137
insert;3926;true;2200;2434
insert;73215;true;4700;2968
insert;13281;true;5400;3985
insert;8238;true;3800;3166
insert;17774;true;7000;4679
insert;46761;true;2800;976
insert;65957;true;1900;1825
insert;98965;true;7700;4573
insert;85594;true;2800;2426
insert;53264;true;2000;936
insert;53748;true;1800;1015
insert;89435;true;4300;3053
insert;4530;true;2700;2550
insert;96928;true;6700;4274
insert;47992;true;1300;460
insert;41075;true;1200;292
insert;4785;true;2600;2609
insert;95516;true;6400;4067
insert;38571;true;1100;108
insert;28595;true;1900;368
insert;42780;true;1000;397
insert;39729;true;1100;108
insert;98084;true;7000;4458
insert;17069;true;7200;4562
insert;62033;true;3700;1083
insert;25917;true;1400;153
insert;18878;true;7300;4865
insert;91511;true;4000;3361
insert;65051;true;1700;1674
insert;6103;true;2700;2812
insert;40381;true;1300;213
insert;71019;true;4200;2637
insert;96576;true;6000;4230
insert;77510;true;5900;3740
insert;69776;true;2900;2461
insert;4833;true;2700;2619
insert;91967;true;4600;3431
insert;69200;true;2800;2364
insert;81185;true;1300;1684
insert;98390;true;6200;4517
insert;53799;true;1800;1026
insert;32282;true;1100;112
insert;2351;true;1600;2186
insert;77233;true;5100;3705
insert;42243;true;1800;487
insert;18504;true;7600;4819
insert;42495;true;1600;532
insert;91114;true;4000;3312
insert;46276;true;2700;924
insert;78806;true;5900;3942
insert;64150;true;1300;1567
insert;12711;true;5200;3924
insert;82687;true;1600;1933
insert;98184;true;7000;4496
insert;44223;true;8500;599
insert;59414;true;1600;664
insert;23504;true;1000;42
insert;219;true;900;1843
insert;3669;true;2100;2406
insert;65282;true;1600;1722
insert;3224;true;2100;2329
insert;17673;true;7800;4700
insert;58418;true;1100;523
insert;75225;true;5300;3377
insert;31940;true;1100;69
insert;20973;true;9400;5251
insert;46977;true;3200;1016
insert;98192;true;9300;4501
insert;9729;true;4800;3438
insert;45224;true;2000;759
insert;45764;true;2000;866
insert;71537;true;4400;2722
insert;18003;true;6600;4761
insert;31102;true;1400;121
insert;82814;true;1800;1954
insert;60011;true;1600;754
insert;90196;true;4300;3193
insert;33364;true;1100;110
insert;73034;true;4400;2991
insert;31161;true;1100;103
insert;67553;true;2700;2128
insert;44219;true;1500;603
insert;93260;true;5200;3682
insert;10493;true;4900;3562
insert;33522;true;1000;145
insert;12499;true;5500;3911
insert;22699;true;1800;251
insert;43291;true;1200;484
insert;42060;true;1600;467
insert;44038;true;1400;591
insert;53347;true;1900;951
insert;51760;true;1200;694
insert;83886;true;2200;2147
insert;11626;true;5500;3758
insert;40434;true;1200;226
insert;92931;true;5500;3628
insert;7419;true;3800;3053
insert;91120;true;5000;3331
insert;32977;true;23200;57
insert;98257;true;7600;4532
insert;78775;true;7500;3959
insert;45760;true;2200;876
insert;12715;true;5900;3954
insert;32153;true;1800;98
insert;86103;true;3300;2517
insert;2727;true;2100;2261
insert;65927;true;1900;1838
insert;12366;true;5600;3904
insert;47374;true;1100;381
insert;2391;true;1800;2217
insert;65544;true;1900;1777
insert;42109;true;1700;482
insert;78101;true;113100;3880
insert;21532;true;13400;5362
insert;20311;true;7800;5163
insert;92082;true;8400;3486
insert;23252;true;1000;56
insert;84579;true;2300;2279
insert;34522;true;9200;65
insert;73393;true;72400;3031
insert;87778;true;6700;2814
insert;1614;true;2300;2096
insert;64090;true;1700;1568
insert;15859;true;8900;4415
insert;67711;true;3300;2167
insert;55423;true;3700;1311
insert;87760;true;4000;2813
insert;758;true;1500;1960
insert;6214;true;3100;2875
insert;59853;true;2200;737
insert;48939;true;2200;630
insert;61115;true;2100;952
insert;21834;true;9700;5438
insert;57277;true;3700;1612
insert;56466;true;2900;1461
insert;19341;true;8500;5023
insert;16670;true;6500;4572
insert;56051;true;2800;1386
insert;96858;true;9200;4322
insert;11234;true;5500;3723
insert;71100;true;4400;2680
insert;34321;true;1700;35
insert;18984;true;7600;4966
insert;44257;true;2200;629
insert;79243;true;6200;4045
insert;75564;true;4900;3462
insert;44797;true;1700;706
insert;17575;true;7100;4727
insert;81802;true;1700;1813
insert;8073;true;4000;3202
insert;78499;true;6400;3943
insert;23645;true;1200;42
insert;39927;true;1000;145
insert;7263;true;4100;3047
insert;61460;true;2600;1017
insert;1047;true;1700;2038
insert;93193;true;6000;3694
insert;30;true;1200;1845
insert;47635;true;1300;419
insert;31645;true;1500;196
insert;98512;true;7600;4601
insert;16199;true;6900;4510
insert;86065;true;3200;2530
insert;65639;true;1900;1808
insert;74560;true;5300;3285
insert;3769;true;2700;2473
insert;70037;true;3600;2548
insert;47801;true;1200;446
insert;42488;true;1800;535
insert;83589;true;2000;2103
insert;31929;true;1200;69
insert;46645;true;2700;1001
insert;83017;true;1800;2014
insert;12570;true;6100;3982
insert;86061;true;2900;2537
insert;30666;true;1200;126
insert;63261;true;1000;1457
insert;92236;true;5500;3540
insert;90658;true;4700;3313
insert;75339;true;5700;3436
insert;37481;true;1700;64
insert;57135;true;3600;1593
insert;21743;true;10400;5461
insert;99164;true;8100;4722
insert;5073;true;3100;2718
insert;62502;true;3100;1176
insert;63422;true;1100;1489
insert;12064;true;5600;3899
insert;97905;true;7600;4517
insert;89299;true;4600;3092
insert;22945;true;1800;302
insert;5573;true;3200;2794
insert;40415;true;1200;228
insert;34707;true;9700;75
insert;91730;true;5000;3461
insert;68606;true;3100;2326
insert;24481;true;7200;109
insert;51893;true;1200;714
insert;24669;true;1300;89
insert;36961;true;4100;61
insert;90471;true;4400;3290
insert;3762;true;2600;2479
insert;88004;true;3800;2869
insert;20073;true;8400;5192
insert;78684;true;8700;3997
insert;61313;true;2300;1003
insert;59940;true;1700;756
insert;20279;true;8400;5225
insert;89804;true;4500;3182
insert;10522;true;4900;3638
insert;95345;true;6800;4131
insert;8253;true;4200;3265
insert;12291;true;5600;3952
insert;74985;true;5500;3394
insert;12354;true;5700;3967
insert;55616;true;2700;1335
insert;31002;true;1200;117
insert;8524;true;3500;3326
insert;82612;true;1700;1948
insert;20355;true;8100;5261
insert;52517;true;1500;824
insert;31763;true;1700;211
insert;21982;true;1100;129
insert;92175;true;5400;3557
insert;68328;true;2900;2293
insert;93135;true;5600;3732
insert;80359;true;7900;4242
insert;15660;true;6600;4452
insert;79957;true;5800;4183
insert;9066;true;4200;3423
insert;82833;true;1600;1999
insert;80162;true;7100;4224
insert;28940;true;1300;92
insert;61830;true;2400;1077
insert;98937;true;7700;4712
insert;2868;true;2100;2334
insert;59264;true;1500;652
insert;68725;true;3000;2349
insert;95489;true;6400;4173
insert;18756;true;7900;4993
insert;93994;true;5800;3898
insert;17966;true;7500;4872
insert;77130;true;6400;3772
insert;68367;true;3100;2311
insert;75399;true;5400;3476
insert;28633;true;1700;373
insert;53374;true;1600;975
insert;87584;true;3300;2815
insert;15265;true;6100;4415
insert;65367;true;1900;1781
insert;3321;true;2100;2410
insert;24689;true;6100;123
insert;1584;true;2100;2135
insert;35499;true;3800;121
insert;76155;true;5400;3634
insert;3615;true;2400;2466
insert;86872;true;3600;2704
insert;66051;true;2200;1903
insert;73496;true;4500;3106
insert;72433;true;4300;2979
insert;6768;true;3800;3017
insert;72444;true;4000;2982
insert;80953;true;1300;1697
insert;54913;true;2400;1236
insert;68341;true;2600;2319
insert;31293;true;1300;130
insert;5004;true;6300;2732
insert;44218;true;1900;614
insert;53935;true;1900;1067
insert;91391;true;5100;3440
insert;20868;true;8900;5387
insert;74498;true;5100;3322
insert;25518;true;1400;140
insert;28778;true;1200;71
insert;28786;true;1500;76
insert;70113;true;3500;2599
insert;71116;true;3500;2744
insert;74675;true;5500;3373
insert;37181;true;1100;53
insert;99979;true;9600;4917
insert;95664;true;8000;4224
insert;21082;true;10600;5424
insert;534;true;1200;1945
insert;39355;true;1100;90
insert;59830;true;2100;741
insert;98586;true;10500;4685
insert;41138;true;1400;304
insert;94558;true;8000;4016
insert;14264;true;8200;4312
insert;81394;true;1300;1779
insert;21474;true;11700;5489
insert;86343;true;3600;2618
insert;78493;true;9900;4020
insert;4402;true;3200;2628
insert;52025;true;1400;746
insert;37749;true;9200;104
insert;38749;true;1300;123
insert;74708;true;5600;3385
insert;41792;true;1600;423
insert;39590;true;1000;130
insert;68277;true;2800;2302
insert;3891;true;2600;2543
insert;5148;true;3200;2776
insert;54572;true;2600;1181
insert;21648;true;8900;5537
insert;64285;true;1300;1645
insert;83176;true;2000;2077
insert;58620;true;1200;572
insert;73571;true;4600;3154
insert;98380;true;9000;4664
insert;73851;true;4600;3207
insert;87008;true;3300;2747
insert;18730;true;7200;5032
insert;17102;true;7100;4749
insert;57741;true;4200;1738
insert;73012;true;5000;3080
insert;50480;true;2900;893
insert;80389;true;7800;4323
insert;15186;true;7900;4434
insert;26204;true;1300;121
insert;268;true;1000;1923
insert;27621;true;1300;196
insert;57299;true;3800;1657
insert;4576;true;2500;2678
insert;79072;true;6800;4124
insert;6296;true;3400;2981
insert;87318;true;3600;2804
insert;93452;true;5600;3831
insert;57615;true;3500;1728
insert;6868;true;3600;3070
insert;2595;true;1900;2321
insert;15169;true;6600;4450
insert;63583;true;1100;1551
insert;59821;true;1600;741
insert;34792;true;1100;57
insert;96551;true;7000;4382
insert;20429;true;8900;5359
insert;96137;true;6800;4331
insert;73619;true;4600;3176
insert;75461;true;5600;3549
insert;98149;true;7300;4640
insert;17545;true;6800;4850
insert;14531;true;6600;4371
insert;37806;true;1100;76
insert;37395;true;6600;79
insert;58516;true;1200;560
insert;91316;true;4800;3453
insert;78282;true;6300;4026
insert;15096;true;6500;4452
insert;44852;true;1900;719
insert;20931;true;8800;5459
insert;76344;true;5800;3729
insert;40451;true;1200;239
insert;72428;true;4100;3010
insert;45576;true;1900;842
insert;74000;true;4800;3249
insert;57233;true;3500;1639
insert;64508;true;1300;1680
insert;5565;true;3100;2862
insert;24544;true;1000;79
insert;7558;true;3600;3207
insert;76796;true;5800;3817
insert;22159;true;1100;166
insert;8905;true;4100;3456
insert;38271;true;1000;100
insert;83567;true;1900;2152
insert;63098;true;3100;1307
insert;3657;true;2200;2513
insert;97943;true;8100;4615
insert;71245;true;3600;2788
insert;32263;true;1400;116
insert;11587;true;5500;3908
insert;40876;true;1100;274
insert;72766;true;3900;3075
insert;78335;true;6500;4052
insert;67375;true;2300;2171
insert;46552;true;2300;999
insert;52290;true;1300;806
insert;19404;true;8300;5205
insert;31499;true;1200;167
insert;13901;true;5900;4298
insert;13014;true;6000;4175
insert;36574;true;1000;35
insert;6492;true;3300;3036
insert;42532;true;1700;557
insert;52750;true;1400;889
insert;62261;true;2400;1166
insert;57451;true;3600;1718
insert;67397;true;2500;2178
insert;76319;true;5800;3745
insert;88951;true;4600;3104
insert;14499;true;6200;4393
insert;98958;true;8100;4789
insert;83077;true;1800;2076
insert;26883;true;1300;145
insert;89821;true;4100;3245
insert;59209;true;1400;663
insert;51729;true;1100;709
insert;27533;true;1200;189
insert;3015;true;2000;2402
insert;52461;true;1300;836
insert;66559;true;2100;2048
insert;96545;true;7200;4404
insert;30092;true;1100;83
insert;21325;true;8800;5551
insert;82373;true;1600;1947
insert;45962;true;2100;932
insert;63330;true;1000;1521
insert;78651;true;6900;4122
insert;47946;true;3300;468
insert;19909;true;8500;5300
insert;49630;true;2000;753
insert;90811;true;5000;3410
insert;49131;true;1500;668
insert;92194;true;5200;3629
insert;90387;true;4400;3344
insert;22181;true;2400;177
insert;53828;true;2000;1073
insert;87736;true;3600;2899
insert;39859;true;1100;136
